brand,color,condition,contract,link,memory,mobOs,model,price,title
Samsung,black,like new,tmobile,https://sfbay.craigslist.org/nby/mob/d/windsor-samsung-galaxy-note-3-mobile/6967310502.html,32gb,apple iOS,Galaxy Note 3,$150,Samsung Galaxy Note 3 T-Mobile 32GB Black
,,,att,https://sfbay.craigslist.org/eby/mob/d/pleasanton-moto-z4-brand-new-unlocked/6974808457.html,128gb,android,,$400,Moto Z4 - Brand new & Unlocked
Apple,white,excellent,unlocked,https://sfbay.craigslist.org/nby/mob/d/windsor-iphone-8-unlocked-64gb-white/6959937229.html,64gb,apple iOS,iPhone 8,$450,iPhone 8 Unlocked 64GB White
Apple,black,excellent,unlocked,https://sfbay.craigslist.org/nby/mob/d/windsor-iphone-6-unlocked-64gb-black/6955987726.html,64gb,apple iOS,iPhone 6,$250,iPhone 6 Unlocked 64GB Black
Scosche,red,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/hayward-scosche-magic-mount-system-for/6957304009.html,,apple iOS,,$20,Scosche Magic Mount System for Smartphone and Tablet 2-Pack
Apple,black,excellent,unlocked,https://sfbay.craigslist.org/nby/mob/d/windsor-iphone-6s-unlocked-64gb-black/6970596150.html,64gb,apple iOS,iPhone 6S,$325,iPhone 6S Unlocked 64GB Black
Apple,black,excellent,unlocked,https://sfbay.craigslist.org/nby/mob/d/windsor-iphone-6-unlocked-128gb-black/6974828009.html,128gb,apple iOS,iPhone 6,$300,iPhone 6 Unlocked 128GB Black
Kyocera,,like new,sprint,https://sfbay.craigslist.org/nby/mob/d/petaluma-50-sprint-kyocera-rugged-flip/6974851498.html,,other,e4281,$30,50 Sprint Kyocera Rugged Flip phones
,,,unlocked,https://sfbay.craigslist.org/eby/mob/d/pleasanton-moto-e5-play-unlocked-and-new/6974809161.html,16gb,android,,$100,Moto e5 Play unlocked and new
apple,rose,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-iphone-7-plus-unlocked/6969788807.html,128gb,apple iOS,,$380,IPHONE 7 PLUS UNLOCKED 128GB
apple,gray,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-space-grey-sim-unlocked-apple/6963874647.html,32gb,apple iOS,,$260,Space grey sim UNLOCKED apple iPhone 6S PLUS 32gb
,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-2-sim-unlocked-google-pixel-2/6969479249.html,64gb,android,,$320,2 sim UNLOCKED Google PIXEL 2 XL 64gb
Apple,black,new,att,https://sfbay.craigslist.org/eby/mob/d/walnut-creek-like-new-iphone-256gb-att/6974890293.html,256gb,apple iOS,iPhone X - 256gb - ATT,$625,LIKE NEW iPhone X - 256gb - ATT
samsung,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-wholesale-lot-of-10-samsung/6969581431.html,64gb,android,,$360,Wholesale Lot of 10 Samsung Galaxy note 8 64gb
Samsung,,excellent,att,https://sfbay.craigslist.org/nby/mob/d/petaluma-samsung-galaxy-8/6971223538.html,,android,Galaxy 8,$300,Samsung Galaxy 8
HTC,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/original-htc-earbud-cushions-cable/6954235623.html,,android,,$15,"Original HTC earbud + Cushions, Cable & Volume Control"
Asus,,good,att,https://sfbay.craigslist.org/eby/mob/d/san-ramon-asus-zenfone-2-unlocked/6971447276.html,,android,Zenfone2,$80,Asus zenfone 2 unlocked
apple,,,unlocked,https://sfbay.craigslist.org/eby/mob/d/pleasant-hill-her-ms-cell-phone-case/6954774932.html,,apple iOS,,$20,Her-mès Cell Phone Case for iPhone 7 and 8
Asus,,good,att,https://sfbay.craigslist.org/eby/mob/d/san-ramon-asus-zenfone-2-unlocked/6972401418.html,,android,Zenfone2,$80,Asus zenfone 2 unlocked
Apple,silver,new,unlocked,https://sfbay.craigslist.org/pen/mob/d/redwood-city-brand-new-sealed-iphone-xs/6974914559.html,256gb,apple iOS,XS,$999,Brand new & sealed iPhone XS silver 256GB
Apple,gold,excellent,unlocked,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-like-new-iphone-xs-max-64g/6974940486.html,,other,Xs Max,$650,"Like New iPhone Xs Max, 64G (Gold)-unlocked"
Lg,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/san-ramon-unlocked-lg-g5/6972404833.html,,android,G5,$100,Unlocked lg g5
apple,rose,,verizon,https://sfbay.craigslist.org/eby/mob/d/pleasanton-iphone-6s-16-gb-rose-gold/6974944006.html,16 gb,apple iOS,,$120,Iphone 6s 16 GB Rose Gold
google,black,excellent,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-google-pixel-3a-black-64gb/6970096528.html,64gb,android,pixel 3a,$325,Google Pixel 3a Black 64GB unlocked trade s10e s10
apple,,,verizon,https://sfbay.craigslist.org/pen/mob/d/redwood-city-iphone-256gb-verizon/6974944152.html,256gb,apple iOS,,$750,Iphone X 256gb- Verizon
Google,blue,excellent,tmobile,https://sfbay.craigslist.org/eby/mob/d/google-nexus-5-32gb-factory-unlocked/6974938995.html,32gb,android,Nexus 5,$75,"Google Nexus 5 32GB Factory Unlocked, Wireless Charging, Black"
,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-unlocked-google-pixel-xl/6958028757.html,,android,,$190,Unlocked Google Pixel XL. Works with any company.
samsung,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-samsung-galaxy-s8/6963002072.html,,android,,$300,"Samsung galaxy S8 Unlocked, any sim"
Apple,gray,like new,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-8-plus-64gb-unlock-use/6974938391.html,64gb,apple iOS,iPhone 8 plus 8+,$550,iPhone 8 plus 64gb unlock use any carrier national and international
apple,gray,,unlocked,https://sfbay.craigslist.org/sby/mob/d/milpitas-iphone-xs-max-256gb-space-gray/6974838641.html,256gb,apple iOS,,$999,iPhone XS Max 256GB Space Gray - Unlocked AppleCare+
Oneplus,black,,verizon,https://sfbay.craigslist.org/eby/mob/d/dublin-unlocked-oneplus-6t/6974944770.html,8gb,android,6T,$400,Unlocked Oneplus 6T
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacements-cracked-screen/6974956170.html,,apple iOS,,$25,REPLACEMENTS  CRACKED SCREEN + BROKEN LCD  FOR IPHONES 5-6-7-8 vs X
apple,gold,,tmobile,https://sfbay.craigslist.org/eby/mob/d/san-pablo-iphone-xs-max-256gb-apple/6974859287.html,256gb,apple iOS,,$1080,Iphone Xs Max 256GB APPLE Gold UNLOCKED Tmobile AT&T Excellent
apple,gray,,tmobile,https://sfbay.craigslist.org/eby/mob/d/pittsburg-iphone-256gb-apple-space-grey/6974859633.html,256gb,apple iOS,,$780,Iphone X 256GB APPLE SPACE GREY UNLOCKED Tmobile AT&T veriz Excellent
Nokia,,new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-nokia-lumia-in-the-box/6972076345.html,,windows mobile,Lumia 800,$49,Nokia Lumia 800 - in the box
Apple,gray,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-new-iphone-xs-max-64gb-space/6974957950.html,64gb,apple iOS,iPhone XS Max,$880,New iPhone XS Max 64GB Space Grey Factory Unlocked with Apple Care +
,red,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/berkeley-simple-mobile-50-prepaid-phone/6974965110.html,,android,,$40,Simple Mobile - $50 Prepaid Phone card and SIM Card kit
Apple xs,gray,like new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-iphone-xs-64gb/6974978884.html,64gb,apple iOS,,$600,iPhone xs 64gb
apple,rose,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-unlocked-iphone-7-rose/6974947188.html,32gb,apple iOS,,$260,unlocked iphone 7 Rose Gold 32gb
apple,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-unlocked-iphone-6-plus/6955044016.html,64gb,apple iOS,,$250,Unlocked IPhone 6 Plus 64gb Works With Any Sim.
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/lots-of-unlocked-samsung-galaxy-s5-s6/6974983120.html,64gb,android,,$150,"LOTS OF UNLOCKED SAMSUNG Galaxy S5 S6, S7, S7 Edge, S8 S9 NOTE 4 5 8 9"
LG,,like new,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-unlocked-lg-v20-att-tmobile/6961262058.html,,android,V20,$140,Unlocked LG V20 AT&T Tmobile
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/lots-of-phones-for-sprint-boost-iphones/6974983572.html,64gb,android,,$180,"LOTS OF PHONES for SPRINT, BOOST, iPhones, SAMSUNG S8, S9, PLUS, NOTE"
,black,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/berkeley-asus-zenfone-55-16gb-dual-sim/6974956954.html,16gb,android,,$80,"ASUS ZenFone, 5.5"", 16GB, DUAL SIM Cell Phone, Unlocked! - BRAND NEW!"
samsung,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-nice-unlocked-samsung/6965084750.html,,android,,$340,"Nice unlocked Samsung Galaxy S8 Plus, any sim"
apple,,,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-cell-phone-samsung-iphone/6974994766.html,,apple iOS,,$30,"CELL PHONE-SAMSUNG-IPHONE 6,7,8,PLUS-X-10x IPAD-UNLOCK-COMPUTER REPAIR"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/lots-of-unlocked-android-phones-samsung/6974983403.html,32gb,android,,$120,"LOTS OF UNLOCKED Android Phones, SAMSUNG, LG, PIXEL, LOTS"
,black,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/berkeley-brand-newzte-maven-3-cell/6974956718.html,8gb,android,,$50,"Brand NEW!....ZTE Maven 3 Cell Phone 5"" screen 4G UNLOCKED!"
Apple,,excellent,att,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-apple-iphone-gb/6974976116.html,128gb,apple iOS,iPhone 6,$180,Apple iPhone 6 - 128gb
Apple,,excellent,unlocked,https://sfbay.craigslist.org/scz/mob/d/santa-cruz-iphone-se/6975003206.html,32gb,apple iOS,se   A1662,$75,iPhone se
Apple,gray,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-apple-iphone-64gb-space-gray/6974992367.html,64gb,apple iOS,iPhone X 64GB  Model:MQA52LL/A,$650,Apple - iPhone X 64GB - Space Gray
Google,,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/san-pablo-google-pixel-3-xl-64gb/6975015228.html,64gb,android,Pixel 3XL,$375,Google Pixel 3 XL 64GB Unlocked
GOOGLE,red,new,tmobile,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-google-pixel-3xl-64gb/6971737540.html,64gb,android,PIXEL 3XL,$400,Google Pixel 3XL 64GB Unlocked
samsung,black,new,tmobile,https://sfbay.craigslist.org/sfc/mod/d/san-jose-we-unlock-remove-icloud-iphone/6975028889.html,16gb,android,,$60,WE UNLOCK REMOVE ICLOUD IPHONE X Xs Max Xr SAMSUNG 8 9 S9 S10 PLUS
apple,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-earbud-earphone-wireless-for/6975019793.html,,apple iOS,,$15,"EARBUD/EARPHONE WIRELESS for IPHONE, SAMSUNG, LG.... - BRAND NEW"
Arctic,blue,,att,https://sfbay.craigslist.org/eby/mob/d/oakland-arctic-p253-bt-r2-wireless/6969953670.html,,other,P253 Bt R2,$20,Arctic P253 Bt R2-wireless Bluetooth V4.0
apple,gold,,att,https://sfbay.craigslist.org/sfc/mob/d/burlingame-iphone-6-att/6968151892.html,64gb,apple iOS,,$125,iPhone 6 AT&T
,,,att,https://sfbay.craigslist.org/eby/mob/d/tracy-tylt-power-essentials-pack/6960547870.html,,android,,$19,TYLT Power Essentials Pack
Huawei,,new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-new-huawei-y5-lite-2017/6970928092.html,8gb,android,Y5 Lite 2017,$90,New Huawei Y5 Lite 2017 smartphone unlocked
Motorola,gray,new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-new-moto-z4-128gb-5g-gray/6960316139.html,128gb,android,Z4,$380,NEW Moto Z4 128GB 5G Gray Unlocked (sealed in box)
apple,gold,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6s-gold-128g-unlocked/6974984806.html,,apple iOS,,$200,Iphone 6S Gold 128G Unlocked ATT-Tmobile-MetPCS-WorldPhone
Samsung,black,new,verizon,https://sfbay.craigslist.org/eby/mob/d/san-ramon-samsung-note-10-verizon-black/6975042548.html,256gb,android,Note 10,$900,Samsung Note 10 Verizon - black 256GB unopen
samsung,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/tracy-unlocked-samsung-galaxy-s7/6960547949.html,,android,,$275,Unlocked Samsung Galaxy S7
Apple,gold,good,unlocked,https://sfbay.craigslist.org/sby/mob/d/santa-clara-iphone-6-plus-gold-16-gb/6975051583.html,16 gb,apple iOS,iPhone 6 plus,$200,iPhone 6 Plus Gold 16 GB Unlocked
apple,red,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xr-64gb-red/6973248043.html,64gb,apple iOS,,$700,Apple iphone XR 64GB Red TMobile Metro pcs
samsung,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/san-leandro-samsung-galaxy-s7-32gb/6964440922.html,32gb,android,,$180,"Samsung Galaxy S7, 32gb, fully unlocked for any carriers for $180 firm"
apple,gold,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/hayward-iphone-xs-gold-256g-unlocked/6973247971.html,,apple iOS,,$1100,IPhone xs gold 256G Unlocked
apple,red,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xr-128gb-red/6973259955.html,128gb,apple iOS,,$770,Apple iphone XR 128GB Red Factory Unlocked
apple,gray,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xs-64g-factory/6973259750.html,64gb,apple iOS,,$900,Apple iphone XS 64G Factory unlock
Apple,gray,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/hayward-iphone-xs-space-grey-64g/6967133530.html,,apple iOS,Iphone xs max,$890,IPhone xs Space grey 64G Factory Unlocked Brand New
apple,,new,att,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xr-64gb-new-sealed/6965677697.html,64gb,apple iOS,,$730,Apple iphone XR 64GB New sealed Metro pcs AT&T cricket
apple,gray,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xs-64gb-for/6973259808.html,64gb,apple iOS,,$850,Apple iphone Xs 64gb for tmobile metro pcs
Apple,gold,new,att,https://sfbay.craigslist.org/eby/mob/d/fremont-iphone-xs-max-gold-256g-att/6967134034.html,,apple iOS,Iphone xs max,$1000,IPhone xs max Gold 256G AT&T Brand New
Apple,silver,new,att,https://sfbay.craigslist.org/eby/mob/d/fremont-iphone-xs-max-silver-256g-att/6965678094.html,,apple iOS,Iphone xs max,$1050,IPhone xs max Silver 256G AT&T Brand New
apple,gray,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xs-64g-factory/6965676821.html,64gb,apple iOS,,$900,Apple iphone XS 64G Factory unlock
apple,gold,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-8-64g-factory/6973476417.html,64gb,apple iOS,,$520,Apple iphone 8 64G Factory unlock
Apple,,like new,unlocked,https://sfbay.craigslist.org/nby/mob/d/santa-rosa-iphone-7-32gb-locked/6975160970.html,32gb,apple iOS,,$220,Iphone 7 32GB locked
apple,gold,new,att,https://sfbay.craigslist.org/eby/mob/d/hayward-apple-iphone-8-plus-brand-new/6967133243.html,64gb,apple iOS,,$640,Apple iPhone 8 Plus brand new unlocked
apple,black,,unlocked,https://sfbay.craigslist.org/sby/mob/d/apple-iphone-7-black-unlocked-for-any/6975167121.html,,apple iOS,,$250,apple Iphone 7 black unlocked for any carrier world phone
apple,rose,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-iphone-7-iphone-6s-all-unlocke/6965302593.html,32gb,apple iOS,,$240,"iPhone 7, iPhone 6S+ All Unlocke"
apple,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/apple-iphone-6-64gb/6975147111.html,64gb,apple iOS,,$349,"Apple Iphone 6+, 64GB"
apple,gray,,tmobile,https://sfbay.craigslist.org/pen/mob/d/san-mateo-like-new-iphone-6s-plus-64gb/6975169410.html,64gb,apple iOS,,$250,Like New iPhone 6s Plus 64GB Space Gray Unlocked + Bumper Case
apple,gray,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xs-64gb-tmobile/6965677364.html,64gb,apple iOS,,$850,Apple iphone XS 64GB TMobile Metro pcs
,,,unlocked,https://sfbay.craigslist.org/eby/mob/d/cellphone-unlock-and-broken-screen/6963881554.html,,android,,$50,CELLPHONE UNLOCK AND BROKEN SCREEN REPLACEMENT
Nokia,purple,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-nokia-lumia-windows-4g-tablet/6958901653.html,,windows mobile,Lumia 2520,$75,"Nokia Lumia 2520 10"" Windows 4G tablet"
apple,gray,,tmobile,https://sfbay.craigslist.org/eby/mob/d/livermore-excellent-unlocked-iphone-6/6975172877.html,64gb,apple iOS,,$280,Excellent unlocked iPhone 6 space gray 64GB
apple,gray,,tmobile,https://sfbay.craigslist.org/eby/mob/d/livermore-excellent-unlocked-iphone-6/6975171825.html,64gb,apple iOS,,$280,Excellent Unlocked iPhone 6 space gray 64GB
apple,black,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xr-128gb-black/6967134851.html,128gb,apple iOS,,$750,Apple iphone XR 128gb black Factory unlocked
,,,att,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-prepaid-sim-card-mins-500/6970766736.html,,android,,$20,Prepaid SIM Card - 500 mins / 500 MB data
apple,,new,verizon,https://sfbay.craigslist.org/sby/mob/d/santa-clara-iphone-7-plus-new-in-box/6972488413.html,,apple iOS,A1661,$426,IPHONE 7 plus new in box
apple,gray,,tmobile,https://sfbay.craigslist.org/eby/mob/d/livermore-excellent-unlocked-iphone-6/6975173896.html,64gb,apple iOS,,$280,Excellent unlocked iPhone 6 space gray 64GB
Iphone,rose,,sprint,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-5se-rose-gold-64g/6965363028.html,,apple iOS,5se,$70,Iphone 5se rose gold 64g
samsung,black,,unlocked,https://sfbay.craigslist.org/eby/mob/d/vallejo-samsung-galaxy-s7-edge-32gb/6975179670.html,32gb,android,,$200,"Samsung Galaxy S7 Edge, 32gb, black onyx, 128gb SD card included, original owner"
apple,,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/oakland-iphone-5s-16gb-unlocked-in/6972281931.html,16gb,apple iOS,,$80,iPhone 5s 16GB unlocked in Great condition! No negotiable! Interested
apple,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/santa-clara-iphone-7-7-plus-cases/6964441366.html,,apple iOS,,$40,iPHONE 7 7 PLUS CASES
Samsung,,like new,sprint,https://sfbay.craigslist.org/scz/mob/d/santa-cruz-samsung-32g-a6-case-glass/6975163316.html,,android,A6,$150,Samsung 32G A6 - case - glass screen protector
,blue,excellent,tmobile,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-motorola-moto-x4-android/6971356435.html,32gb,android,,$110,Motorola Moto X4 Android One Edition - 32GB - Sterling Blue - Unlocked
Samsung,white,like new,att,https://sfbay.craigslist.org/eby/mob/d/hayward-samsung-galaxy-s10-plus/6975189090.html,128 gb,android,S10 Plus,$720,Samsung Galaxy S10 Plus
Apple,,like new,att,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-iphone-7-plus-unlocked-128gb/6975200808.html,128gb,apple iOS,iPhone 7 Plus,$450,iPhone 7 Plus *unlocked* 128gb with box
apple,gray,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-iphone-xs-64gb-for/6965677092.html,64gb,apple iOS,,$850,Apple iphone Xs 64gb for tmobile metro pcs
apple,gold,,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-apple-ipad-pro-gb-unlocked-plus/6975204087.html,128gb,apple iOS,,$550,Apple iPad Pro 12.9 128GB unlocked plus Wifi with smartcase
Samsung,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/hayward-samsung-s10-plus-unlocked/6975205498.html,512 gb,android,S10+,$525,Samsung S10 Plus Unlocked
Samsung,silver,excellent,sprint,https://sfbay.craigslist.org/sby/mob/d/cupertino-samsung-note-3-hi-case/6969989468.html,,android,Note 3,$80,Samsung Note 3 + hi $ case
Samsung,silver,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/cupertino-samsung-galaxy-s7-edge/6956913147.html,32 gb,android,S7 edge,$200,Samsung Galaxy S7 edge  unlocked
Apple,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-brand-new-unlocked-iphone-7/6975209353.html,128gb,apple iOS,Iphone,$300,Brand New Unlocked  IPHONE 7 128GB
Apple,rose,like new,tmobile,https://sfbay.craigslist.org/eby/mob/d/san-pablo-iphone-6s/6961045623.html,,apple iOS,A 1688,$150,Iphone 6s
samsung,,excellent,att,https://sfbay.craigslist.org/pen/mob/d/galaxy-s3-and-s6-edge/6955378059.html,,android,,$300,Galaxy S3 and S6 Edge
Samsung,red,excellent,verizon,https://sfbay.craigslist.org/sby/mob/d/cupertino-samsung-galaxy-s5-otterbox/6969935750.html,,android,Galaxy s5,$65,Samsung Galaxy S5 + otterbox
apple,,good,unlocked,https://sfbay.craigslist.org/nby/mob/d/san-rafael-unlocked-great-working/6975209292.html,,apple iOS,A1428,$99,Unlocked Great Working Iphone 5
Apple,gray,like new,att,https://sfbay.craigslist.org/sby/mob/d/santa-clara-iphone-8-space-grey-64g-att/6971757919.html,,apple iOS,Iphone 8,$340,IPhone 8 Space Grey 64G AT&T Like New
apple,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-apple-watch-series-1-stainless/6975227441.html,,apple iOS,,$150,Apple Watch Series 1 - Stainless Steel/42mm
Apple,rose,like new,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-apple-iphone-6s/6975176512.html,16gb,apple iOS,iPhone 6S,$249,Apple iPhone 6S
apple,gold,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6s-gold-unlocked-for/6973464181.html,,apple iOS,,$150,IPhone 6S Gold Unlocked for ATT Tmobile Sprint Verizon MetroPCS
samsung,black,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-black-tmobile-sim-unlocked/6973761030.html,64gb,android,,$360,Black tmobile sim UNLOCKED Galaxy Note 8 64gb
samsung,blue,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-blue-tmobile-sim-unlocked/6973761715.html,64gb,android,,$380,Blue tmobile sim UNLOCKED Galaxy s9 64gb
